sale_id,customer_id,product_id,sale_date,channel,quantity,unit_price,discount_pct
1587,12,15,2026-02-19,Web,2,128.66,0.05
1588,1,30,2025-05-28,App,1,163.48,0.0
1589,72,20,2025-05-08,App,3,220.61,0.05
1590,75,24,2026-08-07,Loja,3,39.75,0.1
1591,1,24,2025-12-26,Web,3,39.75,0.05
1592,34,27,2025-12-10,App,1,118.69,0.05
1593,97,39,2025-08-23,Loja,3,323.32,0.0
1594,68,16,2026-03-14,Loja,1,318.25,0.1
1595,41,1,2026-03-19,Loja,2,60.7,0.0
1596,74,22,2025-06-25,Web,3,124.16,0.1
1597,60,7,2025-04-19,Web,1,58.53,0.0
1598,18,26,2026-04-07,Loja,2,696.52,0.0
1599,39,11,2026-02-23,App,4,640.27,0.15
1600,57,20,2026-05-13,App,2,220.61,0.0
1601,22,40,2025-05-07,App,4,586.39,0.0
1602,38,12,2025-01-30,Web,2,489.06,0.15
1603,53,34,2025-11-27,Web,2,322.37,0.0
1604,91,22,2026-01-26,Loja,2,124.16,0.0
1605,39,16,2026-08-11,Loja,1,318.25,0.15
1606,38,9,2025-07-18,Web,1,42.07,0.05
1607,14,31,2026-05-15,App,4,177.26,0.05
1608,86,10,2025-09-06,Web,3,721.56,0.0
1609,39,3,2026-05-28,Web,2,347.25,0.05
1610,5,9,2025-01-11,App,1,42.07,0.0
1611,41,10,2025-08-31,Loja,2,721.56,0.15
1612,38,28,2025-03-03,Web,2,329.1,0.05
1613,79,31,2025-09-25,App,4,177.26,0.0
1614,44,11,2025-04-23,Web,3,640.27,0.0
1615,73,36,2025-11-14,App,2,686.46,0.1
1616,85,37,2026-02-04,Loja,1,217.27,0.15
1617,47,11,2025-02-17,Loja,2,640.27,0.15
1618,2,26,2025-09-24,App,4,696.52,0.15
1619,64,3,2026-04-21,Web,2,347.25,0.0
1620,43,17,2025-03-03,Web,4,764.1,0.05
1621,47,11,2025-10-16,Web,2,640.27,0.0
1622,46,33,2026-07-25,Web,3,636.77,0.1
1623,19,12,2025-07-21,Web,3,489.06,0.05
1624,26,16,2025-05-09,Loja,3,318.25,0.15
1625,8,16,2025-05-02,App,1,318.25,0.05
1626,92,38,2026-04-25,Web,2,601.73,0.0
1627,30,34,2025-09-05,Web,2,322.37,0.15
1628,61,19,2025-09-23,Loja,2,522.21,0.0
1629,52,19,2025-09-15,Loja,2,522.21,0.0
1630,62,20,2025-04-29,Web,3,220.61,0.0
1631,40,3,2025-11-08,App,3,347.25,0.0
1632,23,35,2025-05-13,Loja,1,330.39,0.1
1633,72,32,2025-07-25,App,1,491.04,0.0
1634,26,13,2026-05-18,Loja,4,397.88,0.0
1635,10,39,2026-04-26,Loja,2,323.32,0.1
1636,92,34,2025-04-15,App,1,322.37,0.05
1637,24,4,2025-07-19,App,4,327.73,0.1
1638,84,17,2025-03-17,Web,1,764.1,0.05
1639,79,11,2025-10-21,App,1,640.27,0.0
1640,24,32,2025-07-18,App,4,491.04,0.05
1641,75,2,2025-12-11,App,1,533.57,0.0
1642,7,39,2025-09-29,Web,1,323.32,0.0
1643,50,22,2025-04-27,Loja,1,124.16,0.05
1644,71,21,2026-01-13,App,1,606.28,0.0
1645,90,38,2026-04-25,App,1,601.73,0.15
1646,21,21,2026-08-11,Web,4,606.28,0.1
1647,46,35,2025-02-02,Loja,4,330.39,0.0
1648,96,3,2026-01-31,Web,3,347.25,0.0
1649,64,2,2025-12-09,App,2,533.57,0.0
1650,60,40,2025-12-07,Web,2,586.39,0.0
1651,50,40,2025-02-02,Web,2,586.39,0.0
1652,46,34,2026-08-17,App,3,322.37,0.15
1653,21,10,2026-08-27,App,4,721.56,0.05
1654,23,26,2026-05-18,Web,3,696.52,0.15
1655,78,4,2025-07-11,Web,3,327.73,0.0
1656,74,2,2026-04-03,Web,3,533.57,0.0
1657,83,18,2026-06-07,Web,4,226.25,0.15
1658,84,13,2025-06-05,Web,2,397.88,0.0
1659,49,14,2025-03-06,Web,1,260.22,0.0
1660,88,30,2025-02-24,Loja,3,163.48,0.15
1661,72,38,2026-03-19,App,1,601.73,0.0
1662,98,37,2025-08-11,Loja,4,217.27,0.15
1663,28,24,2026-04-28,App,4,39.75,0.1
1664,64,10,2026-04-04,App,1,721.56,0.05
1665,70,24,2025-02-14,App,2,39.75,0.05
1666,4,19,2025-12-23,App,3,522.21,0.0
1667,3,35,2025-01-12,Loja,4,330.39,0.1
1668,28,40,2026-08-03,App,2,586.39,0.1
1669,56,29,2026-01-25,Loja,4,504.54,0.0
1670,22,40,2026-01-24,App,2,586.39,0.0
1671,84,17,2026-02-28,Web,3,764.1,0.0
1672,93,4,2025-02-09,Web,1,327.73,0.1
1673,64,37,2026-02-05,Loja,2,217.27,0.1
1674,83,19,2025-04-04,App,4,522.21,0.1
1675,31,13,2025-02-12,Loja,4,397.88,0.05
1676,1,18,2025-10-05,App,1,226.25,0.1
1677,64,36,2025-02-08,Loja,3,686.46,0.15
1678,38,1,2026-04-28,Loja,2,60.7,0.15
1679,47,7,2025-01-22,App,1,58.53,0.0
1680,7,9,2026-07-24,Web,3,42.07,0.15
1681,13,30,2025-01-31,Web,4,163.48,0.05
1682,57,21,2025-12-30,Web,2,606.28,0.0
1683,38,16,2026-06-18,App,4,318.25,0.15
1684,11,9,2026-03-22,App,3,42.07,0.15
1685,10,26,2025-11-08,Web,3,696.52,0.05
1686,81,3,2026-03-12,Web,4,347.25,0.1
1687,23,3,2025-01-08,App,1,347.25,0.15
1688,93,22,2026-01-08,App,4,124.16,0.0
1689,76,7,2025-05-22,App,2,58.53,0.1
1690,47,8,2026-07-26,Web,1,767.92,0.0
1691,48,23,2025-10-21,Web,4,329.63,0.0
1692,22,29,2025-09-02,Web,1,504.54,0.0
1693,35,19,2026-08-10,App,1,522.21,0.0
1694,48,18,2026-04-06,Loja,4,226.25,0.05
1695,92,38,2026-04-02,Web,3,601.73,0.05
1696,3,19,2026-06-11,Loja,1,522.21,0.0
1697,49,14,2025-11-30,Web,4,260.22,0.0
1698,43,37,2025-08-15,App,3,217.27,0.0
1699,31,38,2025-10-21,Loja,4,601.73,0.05
1700,89,40,2026-02-23,App,2,586.39,0.1
1701,46,11,2025-06-01,App,3,640.27,0.0
1702,72,31,2025-06-22,Web,4,177.26,0.0
1703,50,17,2026-03-10,App,2,764.1,0.1
1704,28,10,2025-06-29,App,1,721.56,0.1
1705,35,5,2026-07-17,App,1,523.44,0.0
1706,98,15,2026-07-25,Loja,4,128.66,0.0
1707,78,15,2025-07-19,Loja,1,128.66,0.05
1708,91,15,2025-06-09,Loja,1,128.66,0.15
1709,97,22,2025-11-25,Loja,1,124.16,0.1
1710,96,19,2026-06-26,Web,1,522.21,0.0
1711,82,36,2025-05-24,App,4,686.46,0.0
1712,72,26,2025-06-27,Web,4,696.52,0.05
1713,54,27,2025-05-25,Web,2,118.69,0.05
1714,73,39,2025-09-09,Web,4,323.32,0.1
1715,76,31,2025-11-27,App,4,177.26,0.1
1716,71,18,2025-03-22,Loja,3,226.25,0.0
1717,99,12,2025-03-31,App,3,489.06,0.05
1718,14,14,2026-08-04,Web,4,260.22,0.1
1719,74,25,2026-08-19,Web,1,633.19,0.05
1720,91,1,2025-09-24,App,1,60.7,0.05
1721,17,14,2026-02-28,App,4,260.22,0.0
1722,12,26,2025-10-29,Loja,1,696.52,0.1
1723,35,24,2026-04-12,App,1,39.75,0.15
1724,89,26,2025-08-07,Loja,1,696.52,0.05
1725,69,37,2025-02-11,App,4,217.27,0.05
1726,56,35,2025-05-22,Loja,2,330.39,0.0
1727,44,38,2025-04-20,Web,1,601.73,0.05
1728,46,3,2026-02-08,Web,4,347.25,0.15
1729,77,15,2025-03-07,Web,4,128.66,0.1
1730,57,22,2026-05-15,Loja,1,124.16,0.05
1731,98,40,2026-04-21,App,1,586.39,0.05
1732,23,9,2025-09-01,Web,2,42.07,0.15
1733,38,28,2026-09-03,Web,1,329.1,0.15
1734,2,18,2025-05-12,App,3,226.25,0.05
1735,4,7,2025-03-20,Web,1,58.53,0.1
1736,21,31,2026-02-06,App,2,177.26,0.15
1737,99,15,2025-02-10,Loja,4,128.66,0.05
1738,92,29,2026-05-09,Loja,2,504.54,0.15
1739,18,27,2025-10-16,App,4,118.69,0.1
1740,79,15,2026-03-22,App,2,128.66,0.1
1741,68,11,2025-08-27,App,4,640.27,0.0
1742,14,11,2026-04-13,App,2,640.27,0.05
1743,62,34,2026-02-13,Web,3,322.37,0.05
1744,7,22,2026-03-21,Loja,3,124.16,0.0
1745,50,22,2025-04-17,App,3,124.16,0.0
1746,61,36,2025-05-08,Loja,2,686.46,0.1
1747,44,10,2026-06-21,Web,2,721.56,0.1
1748,72,17,2025-09-05,App,3,764.1,0.1
1749,77,31,2025-03-27,Loja,3,177.26,0.05
1750,74,8,2025-08-02,Web,3,767.92,0.1
1751,74,36,2026-04-07,App,4,686.46,0.1
1752,37,30,2026-04-18,Loja,2,163.48,0.0
1753,48,13,2025-06-30,Web,3,397.88,0.15
1754,10,29,2025-12-16,App,2,504.54,0.0
1755,9,27,2026-07-18,App,2,118.69,0.15
1756,100,31,2025-05-01,App,3,177.26,0.15
1757,78,40,2025-07-16,App,4,586.39,0.0
1758,20,38,2025-11-28,App,2,601.73,0.15
1759,23,22,2026-02-11,App,4,124.16,0.0
1760,74,30,2025-09-18,App,2,163.48,0.1
1761,47,9,2026-06-25,Loja,2,42.07,0.0
1762,16,30,2025-04-19,Loja,3,163.48,0.15
1763,98,29,2026-08-25,App,1,504.54,0.0
1764,76,31,2025-03-26,Web,1,177.26,0.1
1765,17,10,2025-10-27,App,4,721.56,0.0
1766,30,13,2026-06-05,Loja,2,397.88,0.0
1767,32,18,2025-10-27,App,3,226.25,0.1
1768,95,26,2026-04-04,Loja,2,696.52,0.0
1769,75,5,2025-05-23,Loja,1,523.44,0.0
1770,63,40,2026-01-15,Loja,3,586.39,0.0
1771,33,19,2025-01-10,Loja,3,522.21,0.0
1772,6,33,2026-04-28,Loja,4,636.77,0.05
1773,87,25,2025-01-02,App,1,633.19,0.15
1774,89,7,2025-05-11,Web,1,58.53,0.0
1775,48,39,2025-12-14,Web,3,323.32,0.05
1776,86,40,2025-08-04,Loja,4,586.39,0.0
1777,27,27,2026-04-09,Loja,3,118.69,0.15
1778,1,18,2025-07-09,Web,2,226.25,0.0
1779,41,13,2025-03-16,Web,4,397.88,0.1
1780,31,11,2025-10-25,App,4,640.27,0.0
1781,10,20,2026-01-09,App,1,220.61,0.05
1782,19,10,2026-08-19,Web,4,721.56,0.0
1783,40,28,2026-07-26,Loja,3,329.1,0.0
1784,78,1,2026-09-03,App,1,60.7,0.1
1785,25,2,2026-05-03,Web,2,533.57,0.15
1786,68,14,2025-06-23,Loja,4,260.22,0.15
1787,88,37,2025-02-15,Loja,1,217.27,0.1
1788,48,23,2025-05-06,Loja,3,329.63,0.05
1789,63,26,2026-08-23,Web,3,696.52,0.1
1790,31,38,2025-02-18,Web,2,601.73,0.1
1791,18,3,2025-10-11,Loja,3,347.25,0.05
1792,70,2,2026-08-02,Web,4,533.57,0.1
1793,34,9,2026-02-24,Loja,3,42.07,0.1
1794,43,7,2025-12-13,Loja,3,58.53,0.05
1795,23,25,2026-07-28,App,4,633.19,0.0
1796,36,19,2026-02-27,App,3,522.21,0.1
1797,67,14,2025-08-19,Loja,3,260.22,0.05
1798,60,8,2026-01-26,App,4,767.92,0.1
1799,6,16,2026-08-30,App,4,318.25,0.0
1800,98,8,2026-05-10,App,1,767.92,0.05
